,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.14979028701782227,0.035028937344871565,0.0004000663757324219,0.0008001327514648438,0.1,"(20,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'rp__n_components': 3}",0.08844973362113323,0.09010074151028756,0.08627511985571021,0.08561245571525232,0.08954468445434405,0.08799677947275067,0.0017702675581808191,713,0.08974983524724277,0.08926865665132724,0.0872719087435419,0.0879936225026448,0.08852455749935419,0.08856171612882217,0.0008830748739361914
12,0.17880358695983886,0.027709252848248312,0.0024001598358154297,0.00195972234796644,0.1,"(20,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'rp__n_components': 4}",0.08999705664567502,0.09360161792184328,0.10118943292101915,0.09886115042536373,0.09617431374724922,0.0959554373459741,0.003928763664429145,576,0.09744093089447929,0.09620625238384471,0.10746753212330372,0.09522541460100153,0.09493978075715744,0.09825598215195733,0.004688280813283142
13,0.1851504325866699,0.008894855540288859,0.0034000396728515623,0.00280033523806906,0.1,"(20,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'rp__n_components': 5}",0.09439057656046558,0.10197216735942592,0.11407818921205264,0.08095419952083013,0.12424053523784127,0.1030871814700181,0.015032752400902715,501,0.1049535295718936,0.11384280623078846,0.11057435848107905,0.1150126968681781,0.10600552357068589,0.11007778294452501,0.004040213659652667
14,0.18540024757385254,0.0674402585629798,0.0028037071228027345,0.0015978287987315867,0.1,"(20,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'rp__n_components': 6}",0.14160534339627381,0.09964545286365464,0.09331678109429331,0.1107178392482025,0.1641487464415816,0.12179439159385953,0.02682601394890535,322,0.1444321008365589,0.10412675781126728,0.1129863145436689,0.11094868322943718,0.16906862227178474,0.1283124957385434,0.024666768140418995
15,0.20551414489746095,0.06629687697464072,0.003200197219848633,0.001600098946523157,0.1,"(20,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'rp__n_components': 7}",0.1325102629204033,0.10956857977641432,0.10809819256159081,0.093399063536935,0.12276492940223582,0.11327362144720927,0.013386143168514617,397,0.14349369515439583,0.11459405735206961,0.1293269695823293,0.11444542937618873,0.1033866358754724,0.12104935746809116,0.013924953546636667
16,0.2245095729827881,0.04585912355613183,0.00241703987121582,0.002259092530437557,0.1,"(20,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'rp__n_components': 8}",0.14979095158111858,0.15923809354092974,0.166451375643205,0.19060835705936438,0.14976878263836635,0.1631679576045943,0.015067648319417686,62,0.1745329714943006,0.15565066393350868,0.17362158813974082,0.1507956597646687,0.16060383531604974,0.1630409437296537,0.009534353156289218
17,0.15400338172912598,0.02357143450188386,0.0032007694244384766,0.0016003859722409537,0.1,"(20,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'rp__n_components': 9}",0.11918258793249624,0.1315450359501204,0.13820157671040073,0.10213517533574504,0.11732353706657371,0.12170886350872707,0.012469144990553046,325,0.12199824527017444,0.11793174639917964,0.1183241381625025,0.12357739222096488,0.12803098644137506,0.12197250169883929,0.0037126764895425986
18,0.20175271034240722,0.030703915762979695,0.001800203323364258,0.0018329862474912603,0.1,"(20,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'rp__n_components': 10}",0.11688000597017462,0.1164826022212559,0.11662024295271624,0.10452871442508677,0.10901167365151733,0.11272593749086386,0.005048210293545351,412,0.11837898048091158,0.11629707571227434,0.11600689635993056,0.11644993622647601,0.11819849597492746,0.11706627695090399,0.0010098459433680047
19,0.22761659622192382,0.09325432988564779,0.002799654006958008,0.0009797443790151641,0.1,"(20,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'rp__n_components': 11}",0.1552916417742645,0.13435869841169787,0.11911882769388135,0.15838247524848106,0.140369653884978,0.14149891309756496,0.014351606980495377,190,0.15348109169317822,0.13681965116434713,0.14304689373099697,0.18961436769285073,0.15327653742523356,0.15524770834132134,0.018311345622970064
20,0.1585379123687744,0.036938230635829766,0.0027997493743896484,0.0015998482799650833,0.1,"(30,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 2}",0.12259408712165362,0.11328767148656968,0.13452576027996468,0.11176268268187854,0.09557593421522007,0.11560281849320349,0.012844307953773167,365,0.12390870490611168,0.13502323377209066,0.15246515023433765,0.1217877195250135,0.10598880649571936,0.12783472298665458,0.015411402076894265
21,0.10292143821716308,0.019648795543067445,0.0011997222900390625,0.0015996098525034544,0.1,"(30,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 3}",0.0753774146081445,0.13112426673675673,0.06697429394749876,0.08010634642368675,0.085222551345257,0.08779716368121239,0.02254975205507806,715,0.06917495508287873,0.07372813659668895,0.12791620250166794,0.07503933766752627,0.12276690224848663,0.0937251068194497,0.025939173629359304
22,0.14922628402709961,0.028131953573856953,0.0017994403839111327,0.001599890294947306,0.1,"(30,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 4}",0.17001816289265098,0.12642759197310635,0.09841198321327407,0.10829730947566898,0.10883849200425194,0.12248198677345003,0.025506760194368427,307,0.13008662206134086,0.11111931410413871,0.12427158263315875,0.14814124487126537,0.136281029666709,0.12997995866732254,0.012311430945967474
23,0.13709397315979005,0.03844825209982128,0.0020001411437988283,0.0017890979702216046,0.1,"(30,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 5}",0.09561988692150995,0.09710911316581912,0.1017624844534679,0.12423963423957528,0.10440987661438204,0.10460043392571337,0.010299655735714178,490,0.10201439589409655,0.11108723985635223,0.10685964536602748,0.1222555891745769,0.11300369071046536,0.1110441122003037,0.006761428297846585
24,0.20476770401000977,0.03101401149529471,0.0018001556396484374,0.0018331627743287027,0.1,"(30,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 6}",0.1673224254213288,0.14440095019269925,0.16962456233138717,0.1584046555730678,0.13821726775464185,0.15563298231822928,0.012395141890563767,97,0.16454739957965356,0.1716658180651607,0.15572231018364274,0.1635040293231272,0.16866455611739833,0.16482082265379652,0.005407770023651561
25,0.14017539024353026,0.03817450262982544,0.0018001556396484374,0.0018331627743287027,0.1,"(30,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 7}",0.11173270072984734,0.12475571767907945,0.09664480481657176,0.10354654722353449,0.1099265565090527,0.10933832699759637,0.009380281639278697,452,0.12521872770279874,0.11208199335769461,0.11450573648362973,0.11786430743363159,0.11323722435181646,0.11658159786591422,0.004732564443617505
26,0.1474140167236328,0.03465991630764149,0.0027690887451171874,0.0010053485263321886,0.1,"(30,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 8}",0.13837610407639522,0.1222622560252172,0.1334681294867702,0.12353735061555354,0.1284985770309408,0.12923635687834253,0.0060625762185824725,247,0.1603346133093035,0.1201573561094969,0.11932212088867786,0.11228386257447531,0.12456717650845185,0.1273330258780811,0.016964061113021893
27,0.1932220935821533,0.05016022298325335,0.001599884033203125,0.0019594497876947287,0.1,"(30,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 9}",0.17473170579592864,0.1377619445583559,0.10407474691865129,0.12815910979582218,0.10755592613856176,0.1305526022403886,0.02547979588567631,238,0.16134965683769842,0.12834506417372746,0.1234411335449124,0.14942633217521045,0.11897150633864836,0.1363067386140394,0.016301495760188484
28,0.22100391387939453,0.06346006625159333,0.0019993305206298826,0.001788564926364995,0.1,"(30,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 10}",0.1841700612160803,0.16519849309239446,0.17429472181288932,0.16624649061785646,0.1450932348592767,0.16706464066379348,0.01287288197581492,42,0.16228525567729984,0.1724384142949928,0.1601184206863721,0.17945538304970132,0.167380132047488,0.1683355211511708,0.007007485732905319
29,0.14577779769897461,0.046879639728729404,0.001600360870361328,0.003200721740722656,0.1,"(30,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'rp__n_components': 11}",0.12568566969856426,0.09810370646196265,0.10091943334156908,0.17065620321351152,0.13724137791400762,0.12643868938997377,0.02655635683507594,276,0.11539911035725241,0.10673074305097976,0.13249837812707757,0.16834419527993943,0.15086589435600553,0.13476766423425093,0.022595999372784618
30,0.08518018722534179,0.015741747400762642,0.0024001598358154297,0.0019597223247617575,0.1,"(40,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 2}",0.14931720811143492,0.1438186714739665,0.13348466828314948,0.13915588937135542,0.09689798162771093,0.13263531868187867,0.01850874654422397,225,0.14051986457318721,0.12577553881225909,0.1383360551148284,0.13503247502253043,0.09451083022818871,0.1268349527501988,0.016927627083084335
31,0.1773913860321045,0.03362395686394607,0.002999734878540039,0.0012656492379351948,0.1,"(40,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 3}",0.09391622431738521,0.10353702151181632,0.074307835733782,0.0784145019637483,0.10296710839901463,0.09062180481350508,0.012204227495160511,679,0.0973197539205038,0.09370611974589088,0.08830960239246821,0.09377939975579683,0.05165631327485975,0.0849542378179039,0.016896124758639892
32,0.14634017944335936,0.040158009509969214,0.0009996414184570313,0.001548988781234379,0.1,"(40,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 4}",0.07710296758642612,0.09806664995312622,0.0723235294519073,0.0812412904487806,0.12652223843041138,0.09097032131039622,0.01968629566724487,669,0.07891648805215709,0.08165123491311128,0.0813398863713898,0.09706074739483182,0.11614678102874197,0.0910230275520464,0.014112541009413181
33,0.13618173599243164,0.010132770073366963,0.0023998737335205076,0.0019594891293494743,0.1,"(40,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 5}",0.09928785510302655,0.11722770083107896,0.08622020866666141,0.09884566635328043,0.08288316750711973,0.09694206384438046,0.012113539446260091,567,0.09701320446861861,0.0936306863093294,0.09683786281012449,0.10351647599777598,0.10435972480364653,0.09907159087789899,0.004160560115188847
34,0.13633532524108888,0.01777841048439122,0.00319976806640625,0.002992790410397028,0.1,"(40,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 6}",0.12336705158388668,0.232343123197335,0.13076855514397523,0.12828868482279024,0.13023372208331763,0.14910564268585486,0.04184294753219942,136,0.1785824688248474,0.12717045105756822,0.1744746361898629,0.16760885488308314,0.13411644953144064,0.15639057209736046,0.02142575801593657
35,0.1387859344482422,0.029435984051547424,0.002400636672973633,0.0014965928429392732,0.1,"(40,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 7}",0.12897498029295107,0.1194163796010566,0.1222635983274553,0.09884236738255316,0.10433847636259364,0.11481885670334567,0.011328084458716756,383,0.11055945687168237,0.11043910632859798,0.1201309478644068,0.11028917135266407,0.11909576588831487,0.11410288966113322,0.00451198338426641
36,0.22051639556884767,0.017846984113358978,0.002800273895263672,0.0016000033162113334,0.1,"(40,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 8}",0.1328590501091047,0.1649468269374265,0.19503599589816228,0.1607807016589092,0.16169561091787446,0.16304647405018166,0.0197573376510915,63,0.15514850462873384,0.17072690456623507,0.16495156229552882,0.1791329817052835,0.17306001776174218,0.16860399419150468,0.008119272513120092
37,0.13191537857055663,0.03943697882919475,0.002399730682373047,0.0019593721371295443,0.1,"(40,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 9}",0.09399609986008277,0.12310558475259539,0.10817658223053639,0.1295786778160853,0.1244133104245442,0.11581179059232163,0.013059291228867441,361,0.11716991033933373,0.13214883728565047,0.10885076892325334,0.12469366884523009,0.11908872515900469,0.12039038211049446,0.007771846197485624
