,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
49,0.15359039306640626,0.05321927894512416,0.0015997886657714844,0.0019593329637140186,0.1,"(40,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 12}",0.3312977099236636,0.8583792289535801,0.880701754385965,1.0,0.9110723626852659,0.7955534573825912,0.237908503101349,742,0.34869363823381655,0.8364224137931027,0.9714052287581699,0.9714052287581701,0.9714052287581703,0.8198663476602859,0.24131718665991048
50,0.10559353828430176,0.014220066926564958,0.002399921417236328,0.0019595276684130827,0.1,"(40,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 13}",0.9442724458204335,0.9722007722007722,0.8474506248464414,0.9409722222222223,0.8496905393457119,0.9110259742837039,0.05203669139205052,302,0.9491445117136089,0.9418335089567963,0.9119462520779156,0.9354475126799524,0.9570639950930284,0.9390871561042603,0.01537358300133697
51,0.11279268264770508,0.013481052076555936,0.0032001495361328124,0.001600074895958117,0.1,"(40,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40,), 'rp__n_components': 14}",0.8829944534140676,0.8561332267406465,0.9110723626852658,0.9386869584800884,0.9110723626852659,0.899925783255367,0.028127849307122837,374,0.8715290054821231,0.8969291299597214,0.919802328802999,0.9348771921889033,0.9498746867167922,0.9146024686301079,0.02774852232922249
52,0.05199737548828125,0.008390362771405362,0.0031995773315429688,0.0015997886941969482,0.1,"(10, 10)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 2}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,957,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
53,0.19278831481933595,0.04010975614032032,0.0015999794006347657,0.001959566588466145,0.1,"(10, 10)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 3}",0.6609802788153734,0.5828927422634674,0.9409722222222223,0.593093330118154,0.9065234937751937,0.7366328005862316,0.15519159958484352,804,0.777969282687559,0.6989397488164598,0.889915410527409,0.7132539490377353,0.876190310144333,0.7912537402426992,0.07966261776218504
54,0.06319656372070312,0.015050880065087256,0.0015999794006347657,0.0019595665710612498,0.1,"(10, 10)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 4}",0.39100182692984864,0.3302611367127495,0.3323124042879025,0.39555555555555605,0.39555555555555605,0.36894192475836285,0.03078812296952197,934,0.37626494646157504,0.3912118329630458,0.3783551685363547,0.34874159435722296,0.34874159435722296,0.36866302733508427,0.01705228661793778
55,0.10559306144714356,0.00823613872168841,0.0007999420166015625,0.0015998840332031247,0.1,"(10, 10)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 5}",0.6989966555183943,0.8875,0.8496905393457118,0.880701754385965,0.750915750915751,0.8134292002122284,0.0753551656501814,703,0.7883899233296825,0.7965601965601956,0.8916129032258053,0.8233809924306109,0.7996926500980305,0.819927333128865,0.03768506974470034
56,0.13279204368591307,0.022823320070612826,0.0024003505706787108,0.0019598782737497416,0.1,"(10, 10)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 6}",0.8874999999999998,1.0,0.9110723626852659,0.9364022364482052,0.8068015212375507,0.9083976131470204,0.06313386734287449,318,0.9418335089567966,0.9564393939393938,0.9570639950930282,0.9085374965743277,0.8808133458749917,0.9289375480877077,0.029818971456068082
57,0.15918989181518556,0.01223710275076176,0.0031999588012695313,0.0015999794930065079,0.1,"(10, 10)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 7}",0.8241462931537501,0.7782138095764907,1.0,0.9954127475117311,0.9272673124748342,0.9047631108950199,0.08980885395349192,342,0.9197429166844333,0.9134235033265483,0.9108098046008202,0.920801614565072,0.9303159975363116,0.9190187673426372,0.00678268966182169
58,0.23198719024658204,0.018242530162604194,0.002399587631225586,0.001959255127479107,0.1,"(10, 10)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 8}",0.8852466991413988,0.913807021301132,0.9110723626852658,0.9705627705627704,0.9110723626852659,0.9182921784956746,0.02809941692794384,257,0.9339331309072303,0.8644962895335958,0.9426699426699424,0.9203713895381499,0.9498746867167922,0.9222690878731422,0.030514296160358157
59,0.13759074211120606,0.025622825368581275,0.0023998260498046876,0.001959449926942186,0.1,"(10, 10)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 9}",1.0,1.0,0.8496905393457118,0.9110723626852659,0.9110723626852659,0.9345341996675021,0.058107679349191296,185,0.9271537162162163,0.9855042016806722,0.9498746867167918,0.906335237507075,0.9857113696672795,0.950915842357607,0.0314967817215876
60,0.14319109916687012,0.01299759566067205,0.0008000373840332031,0.0016000747680664062,0.1,"(10, 10)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 10}",0.932898182020761,0.8956142101001092,0.8761830904112621,0.8694128092013061,0.8649035735860479,0.8878855678473861,0.024907061525163296,448,0.8655452526602971,0.9049995309297006,0.9124085487930254,0.8995271793819365,0.911840065150069,0.8988641153830057,0.017320834504652535
61,0.14639043807983398,0.02214073955855467,0.0,0.0,0.1,"(10, 10)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 11}",0.9442724458204335,0.9442724458204335,0.8090096536069267,1.0,0.750915750915751,0.8898330534260561,0.0936167097470635,434,0.9123809523809525,0.8819134932590426,0.8842611615335215,0.9354475126799524,0.8989898989898972,0.9025986037686732,0.019758054032405107
62,0.1391921043395996,0.03660584049436745,0.0007997989654541015,0.001599597930908203,0.1,"(10, 10)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 12}",0.38974818673955547,0.3909960791635548,0.44190495653274986,0.38022219419851266,0.3333333333333338,0.38724839447797427,0.0344927813096551,929,0.3641791900101969,0.34869426120336156,0.5023740189946119,0.4921694672872345,0.363742588087919,0.41423190511666474,0.06810715678873959
63,0.20896077156066895,0.046549136381032155,0.0015995502471923828,0.0014966566815318397,0.1,"(10, 10)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 13}",0.48939800946045364,0.3922542204568023,0.9110723626852658,0.39428494394123526,0.3333333333333338,0.5039487475895534,0.2093171589333749,900,0.5429054004651147,0.5481742620902723,0.8311572544701352,0.44216798726454065,0.4081300813008064,0.554506997118174,0.1488330071522038
64,0.09403109550476074,0.022734754242482686,0.0,0.0,0.1,"(10, 10)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10, 10), 'rp__n_components': 14}",0.5314567047757837,0.48936868111650406,0.5486489543957778,0.3292307692307697,0.3312883435582827,0.44618059725279346,0.09640090491633642,909,0.4510477823541756,0.4451391032897649,0.44326231056397425,0.4722998023308142,0.4684452873700315,0.4560388571817521,0.012044031330697084
