,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
246,0.3212562561035156,0.025876095890663663,0.0016000747680664062,0.001496796620116145,0.1,"(40, 30)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 30), 'ica__n_components': 14}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
247,0.13499174118041993,0.0299452909919488,0.001199960708618164,0.0015997887084096796,0.1,"(40, 40)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 40), 'ica__n_components': 2}",0.3333333333333328,0.44615384615384607,0.497638762459191,0.5433666373699545,0.3333333333333338,0.43061282681281,0.08527924279254853,90,0.3333333333333318,0.5715224977557815,0.5285756949953749,0.7323600069423045,0.3333333333333264,0.4998249732720238,0.15197276942906787
248,0.07839469909667969,0.008616329888437451,0.002399730682373047,0.001959371980469935,0.1,"(40, 40)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 40), 'ica__n_components': 3}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
249,0.11519336700439453,0.014620546178162724,0.002399635314941406,0.0019592940436621094,0.1,"(40, 40)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 40), 'ica__n_components': 4}",0.5366311494976235,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3742345068740269,0.08149977461547774,158,0.4612281569988922,0.3333333333333307,0.3333333333333264,0.36431623931623247,0.3333333333333264,0.3651088792630216,0.04953503767625682
250,0.11839275360107422,0.01119898732512268,0.0007999897003173828,0.0015999794006347657,0.1,"(40, 40)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 40), 'ica__n_components': 5}",0.3333333333333328,0.8536239377938781,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.4375681233610827,0.2082486265434339,78,0.3333333333333318,0.9093247824908769,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.44853162316483763,0.23039657966301966
251,0.10319418907165527,0.017044887284745493,0.005599355697631836,0.0054253301566301775,0.1,"(40, 40)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 40), 'ica__n_components': 6}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
252,0.08079495429992675,0.0016001945057579682,0.0015997886657714844,0.0019593329637140186,0.1,"(40, 40)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 40), 'ica__n_components': 7}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
253,0.09679436683654785,0.003918325574459255,0.0016002655029296875,0.0019599170197833675,0.1,"(40, 40)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 40), 'ica__n_components': 8}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
254,0.09286961555480958,0.007621460751079676,0.0023998737335205076,0.001496541759469233,0.1,"(40, 40)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 40), 'ica__n_components': 9}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
255,0.09167017936706542,0.009274942193748774,0.002199411392211914,0.0011664658160458242,0.1,"(40, 40)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (40, 40), 'ica__n_components': 10}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
