,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,0.4359734535217285,0.029931765007201367,0.10479369163513183,0.0015992415995069163,0.1,"(10,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'filter__n': 14}",0.8583792289535798,0.8538885494205146,0.740223671101663,0.817857142857143,0.7153488372093024,0.7972916323851829,0.05887335838010763,774,0.8656186783426743,0.8895684018439624,0.7339508565319972,0.9186643520302815,0.8127849535643302,0.844117448462649,0.06512101979440099
13,0.32797951698303224,0.005058523733799002,0.10719294548034668,0.0016007189554364874,0.1,"(20,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 2}",0.7968077785358476,0.8301787614139703,0.8285871171426646,0.8285871171426646,0.8376777187255509,0.8243258405469013,0.014213384151013243,740,0.8312221252263229,0.8228913962334133,0.8231927353996529,0.8231927353996529,0.8211208364870078,0.8243239657492101,0.0035342965599158816
14,0.36317763328552244,0.0068818215620919275,0.1055941104888916,0.001959664111469429,0.1,"(20,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 3}",0.9722007722007721,0.9722007722007722,0.9409722222222223,0.9705627705627704,0.9409722222222223,0.9594143979436849,0.015037931202225739,268,0.9782505910165485,0.9564393939393938,0.9642401021711369,0.9570639950930283,0.9642401021711369,0.9640468368782488,0.007854356778673773
15,0.3830552101135254,0.01260787717781142,0.10766115188598632,0.004301847774740649,0.1,"(20,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 4}",0.9977168830762654,0.9442724458204336,0.9977064099529183,1.0,1.0,0.9879186798316071,0.021870217941001652,121,0.9971330039575725,0.9988545231247246,0.9845661454419475,0.9851387534342285,0.9851387534342285,0.9901662358785404,0.006417699978854958
16,0.3487236499786377,0.014535545330119219,0.10479583740234374,0.0015988948090100749,0.1,"(20,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 5}",1.0,0.9977064099529183,1.0,1.0,0.9977064099529183,0.99908295338525,0.0011235455018272144,73,1.0,0.999427262125986,1.0,1.0,0.9988545231247244,0.999656357050142,0.00045819069374789727
17,0.4183708667755127,0.01202243990619288,0.10639195442199707,0.0019587882262000456,0.1,"(20,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 6}",0.8583792289535798,0.7640727258234438,0.9364022364482052,0.6366857151138284,0.8156428753824569,0.8022994778338594,0.10010075354590992,759,0.8824781775601449,0.8551712378324575,0.829489796173548,0.8524861388353508,0.8443122598655202,0.8527875220534042,0.017331601527300827
18,0.4087763786315918,0.015469350896862492,0.10559210777282715,0.0019598392995578006,0.1,"(20,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 7}",0.6510194924261187,0.7935258767057402,0.9705627705627704,0.750915750915751,0.7028181901818373,0.7735767859488364,0.10928777369881464,788,0.7262999407211403,0.8436602048327932,0.8842018196856893,0.7900265403148837,0.6433462383838862,0.7775069487876786,0.08548455161548023
19,0.400775671005249,0.011973410745543625,0.10559401512145997,0.0019601312565104374,0.1,"(20,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 8}",0.9977168830762654,0.9908249158249159,1.0,0.9705627705627704,0.9705627705627704,0.9859576261360419,0.012902051439798074,125,0.9910331658656995,0.991035136158418,0.9922840721016355,0.999427262125986,0.9774166623240206,0.990239259715152,0.00713138634686525
20,0.39357647895812986,0.03528938538624124,0.1063927173614502,0.0019611629255769157,0.1,"(20,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 9}",0.8153131755224039,0.9419862909536513,0.8951634628856338,0.817857142857143,0.9409722222222223,0.8821955024071699,0.056255420986404896,621,0.7785683165198583,0.9038187266421707,0.7504651101138684,0.9209405000256674,0.9209405000256673,0.8549466306654464,0.07463095652598582
21,0.3998887062072754,0.01588874025878989,0.10719327926635742,0.001599812666631956,0.1,"(20,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 10}",1.0,0.9419862909536513,0.9409722222222223,0.7741118671341624,0.9409722222222223,0.9197640049966336,0.07619520063142037,477,0.9491445117136089,0.8894390906832169,0.8904811747536705,0.7961073730987775,0.97140522875817,0.8993154758014889,0.06083973310721866
