,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.6873538494110107,0.04998594484604281,0.10921950340270996,0.0042243860071153215,0.1,"(20,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 3}",0.10774726847532207,0.17869184596979024,0.11353966686085683,0.15521251487825657,0.14436452907544678,0.13989391571112414,0.026465511762136244,451,0.10880731473640068,0.1711783732054058,0.1114506436152997,0.15156072829651507,0.15023189149768804,0.13864579027026186,0.02445122877106947
12,0.7025991916656494,0.0833499368898984,0.11936030387878419,0.023884446852226886,0.1,"(20,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 4}",0.11980991946581117,0.17196690544672993,0.17791617924762293,0.15956537509164237,0.17508296018851685,0.1608124768904367,0.021501824153480807,156,0.11798979010106954,0.17796208270262737,0.17069700932172543,0.1515311912588427,0.15920045836229743,0.1554761063493125,0.020842034827282915
13,0.6358141422271728,0.08506115739915808,0.10654244422912598,0.0017917558629992197,0.1,"(20,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 5}",0.15066715686329205,0.17809793474810842,0.16002168479647194,0.19155275012771156,0.19913084297455008,0.17580926009949482,0.018309185156651964,32,0.1651565220634976,0.1655120717351563,0.13665294383116985,0.17722065085462094,0.1674080579803628,0.16239004929296147,0.013600927520861224
14,0.606502914428711,0.092140069982943,0.11123027801513671,0.011480182333651725,0.1,"(20,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 6}",0.12032417420147587,0.17251054571886604,0.16169040512049734,0.1763990173258243,0.15022652305679365,0.15621308801395084,0.02017011905861049,212,0.11266386810731363,0.17749391723641497,0.1679293013544984,0.14801775123327462,0.20479581950927736,0.1621801314881558,0.030776923846589962
15,0.6552124500274659,0.1569577345557144,0.11802740097045898,0.01072647841234691,0.1,"(20,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 7}",0.1364410342786691,0.1226398265630813,0.11296557437435414,0.18162792931781419,0.17321711664277178,0.14525979715401283,0.027314495721803174,372,0.12414904343574072,0.15885574748062828,0.11532820735571817,0.18659739538305184,0.181784781791017,0.1533430350892312,0.029129338159947216
16,0.7257651805877685,0.040071513571878874,0.10971956253051758,0.005330121428332252,0.1,"(20,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 8}",0.1942481044806073,0.16577611941710058,0.1753386222847939,0.18258491624616016,0.17169148627795283,0.17794210682137016,0.009829857545378325,19,0.17632353413189517,0.16535620396984324,0.18461975651155993,0.19225993919471326,0.18396014221010581,0.1805039152036235,0.009099653799990292
17,0.6109413623809814,0.062385488539635506,0.10523681640625,0.0016321638839712686,0.1,"(20,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 9}",0.12442310264818805,0.09647359702091453,0.10928078971279923,0.12737028569655198,0.10699698491132545,0.1129076635497825,0.011500621602343108,723,0.12468351672765107,0.12342813351517551,0.11349718186270186,0.11608223341964394,0.1128435539215608,0.11810692388934663,0.004992374218965581
18,0.5978056430816651,0.03570400793130145,0.10507593154907227,0.0017536351335889816,0.1,"(20,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 10}",0.12432271476032174,0.12048792559425682,0.13562140411103485,0.17821376378475154,0.10914924497942646,0.13356391452930996,0.02383680913941791,545,0.12117799481034999,0.12232113752885691,0.11732882221525912,0.162431388858069,0.13242769224070183,0.13113740713064737,0.016422981756331948
19,0.6336585998535156,0.04186658608719612,0.10752506256103515,0.002697654985336578,0.1,"(20,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'filter__n': 11}",0.1512341470256444,0.1872555966153811,0.15021234939229094,0.14357484449864366,0.1561414288783119,0.15771642598868313,0.015349016547273612,179,0.1549142471786321,0.17393229109272446,0.16666217238283032,0.16112291555751787,0.1640976936907527,0.1641458639804915,0.006268480675887491
20,0.4989662170410156,0.05348154596369509,0.10719423294067383,0.001600170270486807,0.1,"(30,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'filter__n': 2}",0.11616604191231512,0.10524733365183794,0.11460863036955968,0.1473042092719731,0.11250746122818474,0.11914711107173592,0.014549399611924026,670,0.10996996257815697,0.09899961570957197,0.11189042906045617,0.1254587947640621,0.11342001498481673,0.11194776341941277,0.008441386203464166
21,0.6783738613128663,0.0987335427164264,0.10866761207580566,0.006489040532118626,0.1,"(30,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'filter__n': 3}",0.16992915734837666,0.1536631110144657,0.1164826098089524,0.16401616738830943,0.16255422086757645,0.1533122861063052,0.019158042648456056,246,0.15985941703240855,0.15042399591675035,0.1183316892059672,0.14864282776565224,0.16055138846440986,0.14756186367703764,0.015386493795908455
22,0.5736021995544434,0.08149557302439246,0.10559391975402832,0.0004901750308508045,0.1,"(30,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'filter__n': 4}",0.19485119167296439,0.12121580121416757,0.18372019021611463,0.15821265531478854,0.1010384324746845,0.15193156211947145,0.035821868646844716,267,0.18400131849129975,0.11723374625266195,0.1743195834202872,0.1676536512212022,0.1166809709815119,0.1519778540733926,0.029063409104971093
23,0.5996023178100586,0.05995569219269629,0.10539431571960449,0.0010207404065772105,0.1,"(30,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (30,), 'filter__n': 5}",0.1331663925142565,0.15938201935435362,0.13262957249426718,0.11822483615761875,0.13410412330121738,0.13553504602829888,0.013318077107776289,509,0.1500128044087979,0.170832508533328,0.12500404984612726,0.1312595694077169,0.13325816917822153,0.14207342027483832,0.016589939163188447
