,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
338,0.05519680976867676,0.0015993357371122412,0.001600170135498047,0.001959800172606157,0.01,"(10, 30)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 30), 'pca__n_components': 2}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,837,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
339,0.08479499816894531,0.00299382269206842,0.0008000373840332031,0.0016000747680664064,0.01,"(10, 30)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 30), 'pca__n_components': 3}",0.7469371294232993,0.5700240588704586,0.4522019334049413,0.3323124042879025,0.39555555555555605,0.4998864197624144,0.14660091392777816,657,0.7255091282769434,0.6139194125806126,0.3643162393162326,0.4078012039697161,0.42208462332300684,0.5067261214933023,0.1389872675986307
340,0.07279572486877442,0.008541976901520571,0.0015999794006347657,0.001959566588466145,0.01,"(10, 30)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 30), 'pca__n_components': 4}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3323124042879025,0.32612055641421994,0.33169078587860673,0.002808611491202801,1009,0.33231240428790054,0.33307868601985985,0.3333333333333264,0.3333333333333264,0.33154670750382165,0.332720892895647,0.000696240874436211
341,0.0807943344116211,0.008908145684092011,0.0008000850677490235,0.0016001701354980467,0.01,"(10, 30)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 30), 'pca__n_components': 5}",0.39100182692984864,0.33128834355828213,0.3323124042879025,0.3333333333333338,0.39555555555555605,0.35673496261347615,0.029913908921783663,777,0.36446684905956467,0.38930741784628187,0.3468390928413059,0.3333333333333264,0.36144277856489215,0.35907789432907417,0.018767143018234223
342,0.0887944221496582,0.009260088975169835,0.001600027084350586,0.0019596250019051358,0.01,"(10, 30)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 30), 'pca__n_components': 6}",0.3312977099236636,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.4463177974503271,0.3554631349627068,0.045361894101634534,789,0.36158441489640475,0.332568807339447,0.3333333333333264,0.3333333333333264,0.388801376404052,0.3499242530613113,0.022356738690930304
343,0.09599428176879883,0.05324343898010535,0.0015998363494873046,0.001959391365550956,0.01,"(10, 30)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 30), 'pca__n_components': 7}",0.39225422045680186,0.6549612974732236,0.9087975082508932,0.5041666666666671,0.6882790172814619,0.6293100735303166,0.17560881211302812,524,0.3492371705963925,0.6139194125806123,0.7644556429759026,0.5103022500272539,0.7527104553264865,0.5981249863013296,0.1558653241090235
344,0.1351917266845703,0.05538764937233307,0.0024001598358154297,0.0019597224175804864,0.01,"(10, 30)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 30), 'pca__n_components': 8}",0.9699195655685865,0.33128834355828213,0.9705627705627704,0.5041666666666671,0.817857142857143,0.7188563942613378,0.2579986545185851,416,0.9637204900362796,0.3489657957627757,0.9630961387014448,0.3792601416186815,0.9052000162678753,0.7120485164774114,0.2850432799745747
345,0.10079450607299804,0.052602468238689325,0.0015999317169189454,0.0019595081663236692,0.01,"(10, 30)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 30), 'pca__n_components': 9}",1.0,0.3333333333333332,0.9409722222222223,0.3333333333333338,0.3333333333333338,0.5886772542916434,0.3128474336175271,575,0.9709901198234181,0.3333333333333307,0.9282051282051273,0.3333333333333264,0.3333333333333264,0.5798390496057058,0.3022096255634735
346,0.10319314002990723,0.016472411735698193,0.001599884033203125,0.0019594497702887957,0.01,"(10, 30)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 30), 'pca__n_components': 10}",0.6969374862116682,0.6620357783997792,0.3312883435582827,0.3930131650134255,0.3333333333333338,0.48383600660628023,0.16218744830040688,666,0.7883899233296825,0.6118109721494672,0.33154670750382165,0.3623061909651048,0.3330786860198556,0.4854264959935864,0.18428636853342326
347,0.15519022941589355,0.07250103606169155,0.001600027084350586,0.0019596249786993,0.01,"(10, 30)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 30), 'pca__n_components': 11}",0.8583792289535798,1.0,0.3323124042879025,0.3323124042879025,0.32819722650231176,0.5710942746225431,0.2966099806732416,600,0.904953642384106,0.9927532426613453,0.3333333333333264,0.3333333333333264,0.32975047984644246,0.5788248063117093,0.3034030042208249
